item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WM5132B8,Campbell's Sauce,Non-Perishable,Grocery,360,73,223,223,6.89,6.89,45,1.02,8,2025-07-07,2025-07-15,4.94,1575.66,52.52,8,0.8568164434078552
WMACC699,Great Value Cream 16oz,Perishable,Dairy,36,10,140,140,9.33,9.33,102,0.59,2,2025-07-07,2025-07-09,3.4,2292.9,76.43,2,1.3345544889798022
WM04A9FA,Barilla Sauce Organic,Non-Perishable,Grocery,371,179,78,140,5.57,5.57,12,1.0,8,2025-07-07,2025-07-15,3.93,209.36,6.98,8,10.601719168737572
WM713C2F,Del Monte Bacon Organic,Perishable,Meat,10,7,105,105,6.94,6.94,98,0.39,1,2025-07-07,2025-07-08,4.31,2450.11,81.67,1,1.1999510493103465
WMCAF213,Sara Lee Sausage,Perishable,Meat,6,0,78,35,4.44,3.83,9,0.61,1,2025-06-17,2025-06-18,5.05,286.81,9.56,0,3.6610877054128097
WMD9A150,Kellogg's Beans 12oz,Perishable,Grocery,676,147,80,0,6.33,6.33,79,0.65,9,2025-06-24,2025-07-03,3.06,1620.92,54.03,1,1.4621506900768446
WM6644F6,Organic Bagels,Perishable,Bakery,50,3,244,324,2.88,2.62,34,0.43,2,2025-07-07,2025-07-09,7.77,597.95,19.93,2,5.720019982658728
WM4CE8CA,Sara Lee Cereal 16oz,Perishable,Grocery,435,154,73,62,6.51,6.51,10,0.81,12,2025-06-29,2025-07-11,6.5,206.28,6.88,9,10.46511610499455
WMDA897E,Onions 16oz,Perishable,Produce,8,2,403,558,9.44,8.5,179,1.78,2,2025-07-07,2025-07-09,4.67,1944.49,64.82,2,5.152730662951074
WME78C45,Campbell's Beans 16oz,Perishable,Grocery,370,365,329,91,7.96,7.96,21,1.34,11,2025-06-27,2025-07-08,4.42,327.91,10.93,6,10.247026246372895
WM94B7EF,Fresh Potatoes 12oz,Perishable,Produce,14,2,424,525,2.74,2.47,44,0.64,1,2025-07-07,2025-07-10,6.77,816.11,27.2,3,5.330882203413958
WMC1FAB5,Grapes 12oz,Perishable,Produce,7,1,94,141,8.0,7.2,16,0.89,2,2025-07-07,2025-07-09,5.53,281.38,9.38,2,6.716417828503943
WM34C52B,Campbell's Cheese 16oz,Perishable,Dairy,57,40,402,498,9.69,9.69,125,0.73,2,2025-07-07,2025-07-10,5.01,2124.91,70.83,3,3.120146749778917
WM5DF597,Sara Lee Croissants,Perishable,Bakery,46,9,377,293,5.48,5.48,52,0.72,2,2025-06-30,2025-07-02,7.38,832.98,27.77,0,12.423478369210764
WM4CDDB5,Sara Lee Sauce,Perishable,Grocery,519,402,233,157,0.67,0.67,67,0.12,9,2025-06-25,2025-07-04,4.06,1717.82,57.26,2,3.911980554769987
WMC961DF,Tyson Cereal 16oz,Non-Perishable,Grocery,610,87,73,0,3.12,3.12,61,0.52,11,2025-06-24,2025-07-05,4.51,1199.37,39.98,3,1.525762898910426
WM4F9C71,Kellogg's Cereal,Non-Perishable,Grocery,554,506,422,175,2.09,2.09,52,0.28,7,2025-06-30,2025-07-07,3.45,1149.59,38.32,5,5.92379962963988
WM00A838,Sara Lee Milk 16oz,Perishable,Dairy,10,8,167,172,6.27,6.27,69,0.0,2,2025-07-07,2025-07-09,0.74,2005.37,66.85,2,1.1069558966205033
WMD99D11,Sara Lee Cereal,Perishable,Grocery,359,179,312,519,7.26,7.26,40,0.92,8,2025-07-07,2025-07-16,3.21,592.55,19.75,9,12.50632911392405
WMA85781,Kellogg's Cream 12oz,Perishable,Dairy,4,3,449,588,3.03,3.03,43,0.26,1,2025-07-07,2025-07-10,6.06,1129.78,37.66,3,4.832713774227658
WM6255F5,Sara Lee Milk 12oz,Perishable,Dairy,40,35,188,320,6.93,6.93,3,0.0,2,2025-07-07,2025-07-11,4.89,150.01,5.0,4,27.0
WMC7E96B,Organic Toothpaste,Perishable,Personal Care,385,237,282,46,2.55,2.55,34,0.47,13,2025-06-29,2025-07-12,8.18,703.11,23.44,10,3.4129692055152643
WMA384CF,Bananas 12oz,Perishable,Produce,10,0,446,255,5.1,4.13,68,0.97,1,2025-06-22,2025-06-23,6.01,2175.34,72.51,0,3.516756205866753
WM61AD2B,Organic Paper Towels 12oz,Perishable,Household,575,124,144,0,14.77,14.77,57,2.73,11,2025-06-30,2025-07-11,7.15,596.21,19.87,9,2.868646079141238
WM9720FC,Organic Bacon 16oz,Perishable,Meat,5,1,362,464,7.38,6.64,73,0.47,1,2025-07-07,2025-07-09,5.35,1497.9,49.93,2,3.5049068481952195
WM0D4A77,Del Monte Sauce,Non-Perishable,Grocery,706,517,106,106,9.96,9.96,70,1.74,12,2025-07-07,2025-07-21,4.66,1253.12,41.77,14,1.6758438887445426
WM905554,Campbell's Muffins 16oz,Perishable,Bakery,8,1,276,465,1.21,1.09,60,0.13,2,2025-07-07,2025-07-11,5.7,1600.05,53.34,4,4.668166465836039
WM981E3D,Organic Toothpaste,Perishable,Personal Care,460,256,317,317,14.57,14.57,188,3.62,8,2025-07-07,2025-07-16,10.0,1688.37,56.28,9,3.340440726327051
WM141241,Canned Corn 16oz,Non-Perishable,Grocery,677,304,366,139,2.98,2.98,15,0.44,13,2025-06-24,2025-07-07,3.02,266.3,8.88,5,17.342342118843067
WMF945DE,Organic Croissants Organic,Perishable,Bakery,16,14,241,241,9.31,9.31,195,1.7,2,2025-07-07,2025-07-09,8.51,2334.17,77.81,2,2.5061046924356725
WM5C9328,Campbell's Paper Towels 12oz,Perishable,Household,708,158,76,25,6.96,6.96,47,1.28,12,2025-06-26,2025-07-08,3.05,581.87,19.4,6,3.7113402791630903
WMFD2AC3,Sara Lee Croissants 12oz,Perishable,Bakery,57,55,472,610,3.43,3.43,96,0.63,2,2025-07-07,2025-07-09,7.0,1785.47,59.52,2,3.931451582666739
WMFF8FBD,Campbell's Toothpaste 16oz,Non-Perishable,Personal Care,517,453,230,0,7.72,7.72,67,2.05,9,2025-06-25,2025-07-04,3.87,727.7,24.26,2,2.761747706837845
WMF51399,Heinz Razor Blades 16oz,Perishable,Personal Care,650,308,106,0,14.97,14.97,24,2.66,7,2025-06-27,2025-07-04,10.0,1746.12,58.2,2,0.4123711286148762
WM86998E,Heinz Cheese 12oz,Perishable,Dairy,50,28,377,647,2.62,2.62,3,0.2,1,2025-07-07,2025-07-09,2.35,127.3,4.24,2,64.3867959285302
WM663373,Barilla Croissants,Perishable,Bakery,33,12,348,422,6.49,6.49,81,0.92,2,2025-07-07,2025-07-10,9.04,1340.55,44.68,3,3.46911367370883
WMAC7BF0,Campbell's Rice,Perishable,Grocery,685,152,248,84,3.98,3.98,36,0.0,10,2025-06-22,2025-07-02,6.08,1133.64,37.79,0,3.175443162021565
WMF7FBA0,Great Value Cream 16oz,Perishable,Dairy,6,5,458,734,7.02,7.02,88,0.51,1,2025-07-07,2025-07-08,3.87,1721.4,57.38,1,6.343673635835231
WMBBA32D,Organic Potatoes 12oz,Perishable,Produce,7,2,308,308,6.86,6.86,102,0.92,2,2025-07-07,2025-07-10,7.12,1635.12,54.5,3,1.871559633027523
WM5F43CA,Del Monte Sausage 12oz,Perishable,Meat,4,1,243,397,9.34,8.41,8,0.52,1,2025-07-07,2025-07-09,6.82,107.31,3.58,2,45.251397612404375
WM61B84C,Campbell's Chicken 12oz,Perishable,Meat,7,0,468,570,6.04,5.24,72,0.76,2,2025-07-07,2025-07-11,5.94,1256.38,41.88,4,4.154727687733335
WM3A0AC3,Barilla Bagels 12oz,Perishable,Bakery,11,2,146,146,4.41,4.41,79,0.69,1,2025-07-07,2025-07-08,0.65,1459.59,48.65,1,1.6238437311862508
WM813D17,Campbell's Sauce 12oz,Non-Perishable,Grocery,476,105,103,103,9.53,9.53,54,1.22,8,2025-07-07,2025-07-16,8.86,1112.49,37.08,9,1.4563106076972934
WMED461E,Carrots 12oz,Perishable,Produce,9,5,283,283,8.86,8.86,194,2.04,2,2025-07-07,2025-07-10,4.35,2310.47,77.02,3,2.518826388672201
WM11457F,Tyson Muffins 12oz,Perishable,Bakery,6,0,81,81,4.72,4.72,41,0.58,1,2025-07-07,2025-07-09,6.58,1888.88,62.96,2,0.6512071250984424
WM0C9D3C,Organic Sausage 12oz,Perishable,Meat,14,6,90,93,0.93,0.93,51,0.08,2,2025-07-07,2025-07-09,7.05,1336.95,44.56,2,1.211849154752658
WM1C7E6D,Sara Lee Rice,Perishable,Grocery,640,324,400,367,5.56,5.56,14,0.0,10,2025-07-01,2025-07-11,5.0,379.19,12.64,9,30.1424042445749
WM96C70F,Organic Bananas,Perishable,Produce,7,3,57,61,3.5,3.5,19,0.73,2,2025-07-07,2025-07-11,6.66,297.84,9.93,4,2.31621342327772
WMF40666,Great Value Cleaner 12oz,Perishable,Household,315,118,493,188,12.17,12.17,266,2.58,12,2025-06-30,2025-07-12,7.28,2231.21,74.37,10,6.104611849309975
WM06743F,Sara Lee Bread,Perishable,Bakery,6,1,289,430,5.99,5.39,70,0.0,1,2025-07-07,2025-07-10,1.21,2055.82,68.53,3,3.078943583225975
WM948A80,Organic Detergent,Perishable,Household,442,49,256,311,15.67,15.67,63,0.0,9,2025-07-07,2025-07-16,5.74,1855.42,61.85,9,1.907841599209948
WM3E48CF,Sara Lee Cream,Perishable,Dairy,13,0,230,418,1.74,1.48,10,0.14,1,2025-07-07,2025-07-08,4.01,349.4,11.65,1,16.995708711017027
WMABE60D,Canned Rice 16oz,Perishable,Grocery,698,411,409,522,5.43,5.43,46,0.0,13,2025-07-07,2025-07-22,4.14,1439.81,47.99,15,3.3131901320883594
WMEB8641,Canned Ketchup,Perishable,Grocery,576,381,381,694,1.93,1.93,1,0.38,7,2025-07-07,2025-07-14,5.65,82.33,2.74,7,114.59853974711794
WMA68F01,Del Monte Cereal,Non-Perishable,Grocery,566,389,260,277,8.12,8.12,152,1.25,8,2025-07-07,2025-07-17,4.93,2088.02,69.6,10,2.4281609727741325
WM2F8EE4,Organic Yogurt 16oz,Perishable,Dairy,13,8,466,849,7.75,7.75,67,0.6,1,2025-07-07,2025-07-08,8.37,1282.76,42.76,1,10.52385448231853
WMF3E804,Del Monte Butter,Perishable,Dairy,8,6,265,424,8.15,8.15,57,0.78,1,2025-07-07,2025-07-09,5.66,1050.23,35.01,2,6.169666105557832
WMDD15EE,Del Monte Sausage,Perishable,Meat,9,3,432,592,3.6,3.6,8,0.2,2,2025-07-07,2025-07-09,4.57,287.76,9.59,2,17.518247896447082
WM9A7BA8,Sara Lee Rolls,Perishable,Bakery,18,10,450,700,3.14,3.14,19,0.35,1,2025-07-07,2025-07-10,4.67,521.71,17.39,3,15.468660692427903
WM48AA81,Kellogg's Lotion,Perishable,Personal Care,605,19,248,103,6.61,6.61,27,1.25,12,2025-06-24,2025-07-06,6.72,358.96,11.97,4,10.860484302417529
WM1A8D4E,Potatoes 12oz,Perishable,Produce,13,4,73,73,4.79,4.79,18,0.84,2,2025-07-07,2025-07-10,5.91,1079.83,35.99,3,0.5001389041548612
WM751E7D,Campbell's Bread 16oz,Perishable,Bakery,11,7,121,144,3.67,3.67,34,0.0,1,2025-07-07,2025-07-08,4.97,1187.65,39.59,1,1.439757508974752
WM7598C4,Barilla Bacon Organic,Perishable,Meat,9,1,379,668,7.53,6.78,37,0.87,1,2025-07-07,2025-07-09,5.85,533.16,17.77,2,18.34552569510888
WM587209,Avocados,Perishable,Produce,8,2,158,4,9.69,8.72,51,1.82,2,2025-06-30,2025-07-02,7.53,566.42,18.88,0,2.9131357227119064
WM5C74FF,Barilla Beans,Non-Perishable,Grocery,689,188,218,0,5.61,5.61,63,0.94,10,2025-06-28,2025-07-08,5.46,1945.48,64.85,6,0.9714726520023071
WMAA7CAF,Del Monte Cereal,Non-Perishable,Grocery,692,366,301,5,7.15,7.15,72,1.02,11,2025-06-28,2025-07-09,7.7,1061.61,35.39,7,2.17575590076225
WM5C28F1,Barilla Sauce Organic,Non-Perishable,Grocery,542,318,357,93,6.69,6.69,12,1.05,8,2025-06-27,2025-07-05,5.45,226.1,7.54,3,13.92572951342499
WM70D974,Barilla Beans 16oz,Perishable,Grocery,702,87,330,256,9.26,9.26,44,1.83,12,2025-06-28,2025-07-10,5.0,431.41,14.38,8,20.862308596140352
WM51D082,Barilla Razor Blades 16oz,Perishable,Personal Care,454,341,123,0,19.03,19.03,86,4.05,9,2025-06-27,2025-07-06,4.89,1118.14,37.27,4,2.307485885262055
WM2F646D,Sara Lee Beans,Perishable,Grocery,629,315,153,0,3.07,3.07,48,0.57,10,2025-06-30,2025-07-10,5.75,1806.83,60.23,8,0.7969450500549974
WM4320F5,Barilla Rolls 12oz,Perishable,Bakery,59,13,364,610,4.6,4.6,83,0.61,1,2025-07-07,2025-07-09,4.5,1524.98,50.83,2,6.472555344253339
WMD79F97,Kellogg's Bread 16oz,Perishable,Bakery,39,29,161,305,8.84,8.84,14,0.0,1,2025-07-07,2025-07-10,0.08,502.38,16.75,3,9.432835820895525
WM3B3A07,Heinz Rolls 12oz,Perishable,Bakery,58,12,99,170,3.99,3.99,16,0.7,2,2025-07-07,2025-07-11,8.8,272.57,9.09,4,9.570956935048171
WM289AE2,Tyson Rice,Perishable,Grocery,340,147,479,260,7.64,7.64,50,0.0,10,2025-06-29,2025-07-09,4.67,1656.4,55.21,7,5.614924925568145
WME068A0,Barilla Muffins,Perishable,Bakery,56,45,480,503,7.42,7.42,118,0.89,2,2025-07-07,2025-07-11,4.6,1925.85,64.2,4,2.1962617866426646
WM04E747,Kellogg's Batteries 16oz,Non-Perishable,Electronics,578,196,77,0,50.49,50.49,65,19.36,12,2025-06-29,2025-07-11,5.68,106.96,3.57,9,18.20728325363229
WM211007,Campbell's Rice Organic,Perishable,Grocery,375,335,301,137,5.97,5.97,25,0.0,9,2025-06-29,2025-07-08,5.55,665.18,22.17,6,7.307171828710286
WMDADE8E,Campbell's Pork,Perishable,Meat,5,0,343,434,7.14,6.43,24,0.61,1,2025-07-07,2025-07-09,9.1,395.97,13.2,2,8.712121338007975
WMAF5E55,Heinz Sauce,Perishable,Grocery,680,248,462,96,7.62,7.62,88,1.26,13,2025-06-23,2025-07-06,6.11,1219.12,40.64,4,4.527559123115226
WM7AE1D7,Kellogg's Bacon,Perishable,Meat,4,0,293,5,8.75,7.88,99,0.49,1,2025-07-01,2025-07-02,5.46,1941.64,64.72,0,1.6069220957729478
WM6612F0,Tyson Rolls 12oz,Perishable,Bakery,49,38,307,350,6.32,6.32,79,0.77,2,2025-07-07,2025-07-09,5.0,1338.67,44.62,2,2.734199975805483
WM81A8A3,Sara Lee Cheese 12oz,Perishable,Dairy,44,42,475,152,1.14,1.14,22,0.1,1,2025-07-01,2025-07-02,7.08,634.4,21.15,0,8.226950502994447
WMEB2167,Organic Lettuce 12oz,Perishable,Produce,7,3,210,210,5.29,5.29,49,1.13,2,2025-07-07,2025-07-09,6.02,1665.56,55.52,2,0.8825648342217918
WMD57107,Great Value TV,Non-Perishable,Electronics,445,307,339,0,65.32,65.32,71,21.64,7,2025-06-28,2025-07-05,2.58,467.35,15.58,3,4.557124540929461
WMEE3D7F,Kellogg's Bread 16oz,Perishable,Bakery,19,15,268,339,9.87,9.87,49,0.0,1,2025-07-07,2025-07-10,5.02,1576.27,52.54,3,2.2839740751610065
WM9DB7BC,Lettuce 12oz,Perishable,Produce,12,1,466,738,2.11,1.85,56,0.29,1,2025-07-07,2025-07-10,3.27,1278.34,42.61,3,7.697723428812074
WMA5F0A2,Great Value Chicken 12oz,Perishable,Meat,13,0,222,222,8.67,7.87,106,1.3,1,2025-07-07,2025-07-10,5.43,2351.98,78.4,3,1.3520407900121107
WM1941E9,Fresh Carrots,Perishable,Produce,13,1,118,119,3.94,3.55,90,0.74,1,2025-07-07,2025-07-09,5.95,1616.04,53.87,2,1.6892519362226792
WM69BB90,Heinz Pasta 16oz,Perishable,Grocery,505,0,436,275,5.55,4.63,12,0.92,10,2025-06-24,2025-07-04,5.76,387.06,12.9,3,21.317830087760218
WMFB9005,Canned Pasta,Perishable,Grocery,311,208,285,505,3.42,3.42,16,0.41,13,2025-07-07,2025-07-21,5.08,387.27,12.91,14,18.28040300459861
WM7E0333,Tyson Rice,Perishable,Grocery,491,475,379,254,7.17,7.17,48,0.0,13,2025-06-25,2025-07-08,10.0,1542.79,51.43,6,5.872059074625506
WMFF1BCB,Uncle Ben's Cereal,Perishable,Grocery,432,337,386,330,1.84,1.84,12,0.33,12,2025-06-26,2025-07-08,8.46,373.13,12.44,6,27.49196234212914
WM013191,Del Monte Muffins,Perishable,Bakery,37,22,252,368,4.0,4.0,117,0.6,2,2025-07-07,2025-07-11,4.93,2274.37,75.81,4,3.0734732555546342
WM924239,Organic Grapes 16oz,Perishable,Produce,4,0,268,186,9.62,7.36,82,2.26,2,2025-06-28,2025-06-30,2.86,2467.11,82.24,0,2.2616732104992123
WMB4FA2F,Organic Chicken 12oz,Perishable,Meat,14,7,166,166,8.1,8.1,105,0.93,2,2025-07-07,2025-07-11,4.93,1882.97,62.77,4,1.672773605771308
WMD5717D,Organic Cleaner,Non-Perishable,Household,675,392,231,55,14.75,14.75,92,2.8,11,2025-07-01,2025-07-12,4.87,740.2,24.67,10,5.958654217486451
WM77C250,Uncle Ben's Batteries Organic,Non-Perishable,Electronics,705,540,72,0,31.1,31.1,39,7.54,10,2025-06-27,2025-07-07,4.59,265.79,8.86,5,4.40180603964336
WMFBE645,Sara Lee Cheese,Perishable,Dairy,51,2,133,179,4.12,3.71,44,0.24,2,2025-07-07,2025-07-10,6.45,1091.42,36.38,3,2.4738866783288604
WMA8A93F,Kellogg's Shampoo,Non-Perishable,Personal Care,570,180,81,81,6.19,6.19,79,1.05,7,2025-07-07,2025-07-15,0.98,1688.75,56.29,8,1.4034464152621502
WM1F98AC,Organic Peppers 12oz,Perishable,Produce,12,9,291,291,9.36,9.36,79,1.04,2,2025-07-07,2025-07-09,4.0,1741.81,58.06,2,1.360661352590699
WM887176,Heinz Rolls,Perishable,Bakery,12,10,392,392,9.0,9.0,79,1.36,2,2025-07-07,2025-07-10,2.89,1264.83,42.16,3,1.8738140485275456
WM519ADC,Barilla Rolls,Perishable,Bakery,10,3,143,0,4.86,4.86,59,0.68,2,2025-06-30,2025-07-02,5.4,1603.91,53.46,0,1.103628900306817
WM2E4D63,Organic Cheese,Perishable,Dairy,25,22,137,144,6.73,6.73,91,0.46,2,2025-07-07,2025-07-10,6.47,1886.9,62.9,3,1.558028579056233
WM7748FF,Campbell's Chicken 16oz,Perishable,Meat,14,5,261,345,9.93,9.93,11,0.58,1,2025-07-07,2025-07-09,4.87,305.58,10.19,2,9.32286593837392
WM94E445,Barilla Croissants 12oz,Perishable,Bakery,57,14,275,364,5.86,5.86,101,0.63,1,2025-07-07,2025-07-08,5.54,1813.89,60.46,1,3.1425736499687744
WM14D52F,Barilla Sauce 12oz,Non-Perishable,Grocery,700,494,399,616,5.36,5.36,45,0.56,8,2025-07-07,2025-07-17,9.33,881.25,29.38,10,8.917631296255072
WMAEBB37,Barilla Sausage,Perishable,Meat,13,7,456,501,5.42,5.42,72,0.38,1,2025-07-07,2025-07-08,6.36,1638.45,54.62,1,2.142072542804473
WM50B34C,Tyson Beans,Perishable,Grocery,647,505,128,157,5.91,5.91,69,1.07,8,2025-07-07,2025-07-16,3.76,1010.49,33.68,9,2.9097386909744127
WM090B83,Barilla Bagels,Perishable,Bakery,42,26,235,425,4.93,4.93,28,0.67,2,2025-07-07,2025-07-10,2.41,503.83,16.79,3,12.983918291415591
WM5B4FFE,Carrots Organic,Perishable,Produce,7,4,186,186,9.42,9.42,116,2.35,2,2025-07-07,2025-07-10,4.69,1930.5,64.35,3,1.802641845386374
WM9D4170,Kellogg's Bagels,Perishable,Bakery,49,22,254,389,9.84,9.84,84,1.56,1,2025-07-07,2025-07-10,4.99,1023.64,34.12,3,6.418523061422106
WM52B900,Canned Soup Organic,Non-Perishable,Grocery,458,323,110,110,0.65,0.65,66,0.11,7,2025-07-07,2025-07-15,6.1,2223.4,74.11,8,0.8905680671493778
WM7A0003,Tyson Croissants Organic,Perishable,Bakery,35,24,296,342,7.1,7.1,179,1.34,2,2025-07-07,2025-07-11,6.16,2353.43,78.45,4,2.8680689452218204
WMD7D888,Canned Flakes 16oz,Perishable,Grocery,633,88,315,256,1.21,1.21,42,0.18,10,2025-06-30,2025-07-10,4.89,1095.48,36.52,8,8.159912274498593
WM6B546E,Heinz Milk Organic,Perishable,Dairy,33,0,299,408,8.17,7.35,44,0.0,2,2025-07-07,2025-07-09,6.12,1439.94,48.0,2,3.1875
WMCB075F,Barilla Bagels,Perishable,Bakery,15,9,208,208,6.85,6.85,109,1.19,1,2025-07-07,2025-07-09,4.95,2486.7,82.89,2,1.3149957872193236
WM96FFB0,Del Monte Pasta Organic,Non-Perishable,Grocery,581,537,109,109,7.72,7.72,56,1.37,9,2025-07-07,2025-07-18,1.49,1644.08,54.8,11,1.021897824446098
WM78AA55,Kellogg's Chicken 16oz,Perishable,Meat,7,1,432,480,0.68,0.61,54,0.04,2,2025-07-07,2025-07-10,5.5,1440.44,48.01,3,2.1245574581545337
WM69957D,Great Value Rice 12oz,Perishable,Grocery,521,236,459,349,4.62,4.62,11,0.0,11,2025-06-27,2025-07-08,3.42,453.37,15.11,6,23.82528181202921
WMC17AD4,Uncle Ben's Muffins,Perishable,Bakery,19,7,349,522,5.31,5.31,20,0.85,1,2025-07-07,2025-07-09,5.49,283.36,9.45,2,20.42328083549541
WM8B4C38,Barilla Cream,Perishable,Dairy,44,12,184,223,0.94,0.94,52,0.08,1,2025-07-07,2025-07-09,8.15,1409.46,46.98,2,1.9369944846037823
WMD058E6,Uncle Ben's Pasta,Perishable,Grocery,572,261,98,0,8.42,8.42,24,1.11,10,2025-06-30,2025-07-10,4.82,1533.07,51.1,8,0.4696673330069565
WM2E964A,Canned Soup Organic,Non-Perishable,Grocery,558,259,276,195,1.04,1.04,10,0.18,10,2025-06-25,2025-07-05,4.6,318.75,10.62,3,19.30320171460227
WM76A90E,Kellogg's Speaker 16oz,Perishable,Electronics,641,265,442,0,91.07,91.07,432,35.85,13,2025-07-01,2025-07-14,4.77,1805.27,60.18,12,7.178464569779104
WM76A90E,Kellogg's Speaker 16oz,Perishable,Electronics,641,265,442,0,91.07,91.07,432,35.85,13,2025-07-01,2025-07-14,4.77,1623.76,54.13,12,7.980786836792906
WM6E9023,Organic Onions Organic,Perishable,Produce,3,1,214,309,8.08,7.27,90,0.87,2,2025-07-07,2025-07-11,4.25,1444.75,48.16,4,3.841362138416639
WMDA384E,Heinz Razor Blades,Perishable,Personal Care,690,561,200,0,10.53,10.53,88,3.0,11,2025-06-29,2025-07-10,9.47,841.74,28.06,8,3.136136909297142
WM8CB935,Kellogg's Croissants 16oz,Perishable,Bakery,20,12,498,529,8.41,8.41,98,1.47,1,2025-07-07,2025-07-09,7.71,1176.53,39.22,2,3.289138092425774
WM30A80B,Del Monte Croissants 12oz,Perishable,Bakery,27,26,390,411,4.26,4.26,93,0.83,2,2025-07-07,2025-07-11,3.16,1515.06,50.5,4,2.257425742574257
WMD226AB,Uncle Ben's Muffins 12oz,Perishable,Bakery,15,1,456,753,8.72,7.34,108,1.68,1,2025-07-07,2025-07-08,6.1,1195.59,39.85,1,10.163112057909116
WMFD3ED3,Uncle Ben's Beef,Perishable,Meat,6,0,59,41,8.01,7.45,46,0.56,2,2025-06-20,2025-06-22,4.92,1400.5,46.68,0,0.8783204741207769
WM34DD33,Great Value Chicken Organic,Perishable,Meat,9,1,222,338,5.86,5.27,6,0.58,2,2025-07-07,2025-07-11,5.95,162.36,5.41,4,22.550832429017365
WMC00E38,Del Monte Beef 16oz,Perishable,Meat,3,0,187,241,1.99,1.79,94,0.28,1,2025-07-07,2025-07-08,5.38,2175.54,72.52,1,2.04081642099952
WM5F508B,Fresh Avocados Organic,Perishable,Produce,11,9,64,78,1.78,1.78,46,0.23,1,2025-07-07,2025-07-09,4.77,1205.29,40.18,2,1.4932802275830523
WMD8C086,Fresh Lettuce,Perishable,Produce,14,5,60,77,2.89,2.89,8,0.61,2,2025-07-07,2025-07-09,1.82,232.65,7.75,2,3.225806451612903
WM3512AA,Sara Lee Lotion,Perishable,Personal Care,660,42,160,0,13.55,13.55,67,3.16,13,2025-06-25,2025-07-08,5.02,1789.43,59.65,6,1.1232187474619313
WM2FA537,Tyson Bagels,Perishable,Bakery,49,28,328,605,6.07,6.07,35,0.79,1,2025-07-07,2025-07-10,3.4,637.86,21.26,3,14.6754466905483
WM9568A5,Heinz Chicken,Perishable,Meat,9,5,333,333,9.87,9.87,120,1.02,1,2025-07-07,2025-07-09,0.31,1940.3,64.68,2,1.8552875608195916
WMDBD23B,Tyson Yogurt 16oz,Perishable,Dairy,21,0,468,359,9.62,8.23,75,0.63,2,2025-06-30,2025-07-02,4.88,1317.79,43.93,0,9.879353448328263
WM11D4E7,Campbell's Trash Bags,Perishable,Household,627,351,232,0,18.9,18.9,79,3.08,10,2025-06-23,2025-07-03,5.2,629.08,20.97,1,3.76728672326135
WM32FC16,Organic Speaker,Perishable,Electronics,629,534,69,0,79.72,79.72,20,24.77,8,2025-06-27,2025-07-05,3.45,432.05,14.4,3,1.3888889256818804
WM6E4768,Canned Ketchup,Non-Perishable,Grocery,349,68,353,69,1.85,1.85,43,0.23,11,2025-06-21,2025-07-02,9.27,1138.71,37.96,0,2.9504742545110605
WM21F1FA,Apples,Perishable,Produce,9,4,147,162,1.19,1.19,45,0.16,2,2025-07-07,2025-07-09,1.43,1070.1,35.67,2,1.6820858727219294
WM3E5EF3,Organic Milk 16oz,Perishable,Dairy,14,12,260,361,2.12,2.12,77,0.0,1,2025-07-07,2025-07-08,3.68,2316.23,77.21,1,2.3054008821481355
WM779AF8,Uncle Ben's Pasta 16oz,Perishable,Grocery,447,269,202,276,5.41,5.41,10,1.0,9,2025-07-07,2025-07-18,2.62,224.08,7.47,11,11.244980235514156
WM8D7AFC,Sara Lee Cream,Perishable,Dairy,46,36,113,113,8.18,8.18,28,0.8,2,2025-07-07,2025-07-10,6.24,1369.28,45.64,3,0.6134969407197375
WM4F4DDF,Campbell's Yogurt,Perishable,Dairy,49,36,138,209,3.93,3.93,7,0.21,2,2025-07-07,2025-07-10,6.05,178.9,5.96,3,13.087248238382736
WMF8B9F7,Tyson Cream Organic,Perishable,Dairy,47,28,437,531,4.19,4.19,31,0.38,1,2025-07-07,2025-07-08,2.61,774.92,25.83,1,4.839334121920708
WMC74CCB,Canned Pasta 16oz,Non-Perishable,Grocery,691,567,233,106,9.68,9.68,50,1.8,10,2025-07-01,2025-07-11,3.61,575.24,19.17,9,8.137715147581721
WM38779F,Organic Peppers,Perishable,Produce,10,7,394,623,4.2,4.2,37,0.9,1,2025-07-07,2025-07-10,5.59,562.23,18.74,3,14.19423709972268
WM8F630F,Sara Lee Pasta,Non-Perishable,Grocery,449,201,389,48,7.54,7.54,88,1.25,13,2025-07-01,2025-07-14,7.01,1228.13,40.94,12,3.321934649779751
WM785886,Organic Peppers,Perishable,Produce,13,3,57,92,1.14,1.14,17,0.18,1,2025-07-07,2025-07-09,9.1,355.88,11.86,2,4.384485793026453
WMFB0E3B,Canned Beans Organic,Perishable,Grocery,580,329,332,6,4.29,4.29,69,0.6,11,2025-06-30,2025-07-11,5.79,1374.7,45.82,9,1.6368398188460034
WMDCF86B,Canned Corn 12oz,Non-Perishable,Grocery,391,65,87,120,7.19,7.19,46,0.88,12,2025-07-07,2025-07-21,7.01,814.48,27.15,14,2.909760630202048
